ep_RA.Q21A,ep_RA.Y20I,ep_RA.Q21M,sigma.1,sigma.2,sigma.3,logp
-12.223539668398764,-11.899785474046913,-11.718362923107277,2.0215586120863507,2.0835224578480727,2.053580671030577,-7289.925110425671
-12.15839084918288,-11.885089528774902,-11.69436333001245,2.0879053179870137,2.0649699064482196,2.0661731493879603,-7290.69788762656
-12.158392843727839,-11.954611959820786,-11.671215962086169,2.064420986044046,2.108979418541588,2.0834209507246904,-7291.069997437301
-12.193764729242545,-11.946872251814932,-11.681763259948196,2.088606787138831,2.1041865327716027,2.0387219273912107,-7292.049231954635
-12.243512253904697,-11.796854858961963,-11.754446771754596,2.014699197743484,2.11069351250431,2.07020865920645,-7290.839525109891
-12.161738834045686,-11.860877684098764,-11.83344588074486,2.022740252520343,2.0788658040502397,2.0098689244031767,-7291.6299582588845
-12.128364513388407,-11.91883956311377,-11.722627431810254,2.003006324058975,2.044554888981695,2.042096892544965,-7292.139301324043
-12.095568460043301,-11.899959767742113,-11.749948506956864,2.100203568905565,2.1125661180042403,2.1253507062125636,-7292.544677129735
-12.196224573692083,-11.85732637481911,-11.89477959314269,2.007599338247684,2.1117801503639253,2.090073546882064,-7291.757790228557
-12.169373791835817,-11.76972939041819,-11.776710901658376,2.0192610281304053,2.0808723150643025,2.0251147964102874,-7291.696853265347
-12.24799243337307,-11.883648223411782,-11.729130659191776,2.0149767184992227,2.0832563435793086,2.08626903867132,-7290.191484031803
-12.185600656518478,-11.76772288820928,-11.723396068174432,2.0838500688092823,2.099062224551977,2.0699381984741034,-7291.187299596059
-12.258102232842676,-11.78310928030484,-11.8299805058778,2.064998229553827,2.154337375332676,2.0221423328353683,-7294.5011936801575
-12.110421911441644,-11.834029143331799,-11.86029104202927,2.037587436033116,2.1430496353917183,2.0861680157376776,-7291.945394703411
-12.123872381966986,-11.850472020176532,-11.915037295818692,2.050262014741177,2.105833779674624,2.0650994780050804,-7292.259325813071
-12.178732746816431,-11.918946112875208,-11.759662075232168,2.004852661722375,2.0891933295306853,2.107686225262803,-7290.101561369867
-12.15201069201479,-11.78480350590831,-11.731897652183164,2.0515641317185347,2.069905830533686,2.119324453678544,-7290.855264037507
-12.131713241122105,-11.944876475282449,-11.72607394030312,2.0609765259690027,2.1062424138264837,2.0873109002260977,-7290.159288570254
-12.102334546562712,-11.859252214281552,-11.786905360956691,2.0519376412643857,2.051535986292011,2.0830716737673227,-7290.448470967537
-12.181581114386503,-11.840688715902173,-11.675179105295081,2.0302939752133424,2.096003417503471,2.07885118685307,-7289.94491095043
-12.147094965383454,-11.856047770363377,-11.791085519919761,2.0917757455936155,2.0612666535557125,1.9957810014573736,-7293.420958471374
-12.11728454165521,-11.855832630775195,-11.782778659504592,2.045484146784526,2.0675882114092183,2.0897321573879575,-7289.641817424025
-12.024309231856353,-11.974996525777268,-11.705661510913467,2.036198148705623,2.046240296469375,2.1115159897284594,-7296.148876420408
-12.22294122093828,-11.908757928841675,-11.87111854939292,2.0041848106597375,2.0563310390845757,2.0741587986288907,-7291.955476211749
-12.169509952914762,-11.901300001421381,-11.782996049734932,2.0440453517491344,2.1061968459146616,2.105965923713531,-7289.141023696885
-12.189054497285028,-11.795965003286542,-11.783203280595693,2.075695957302781,2.060839901514374,2.069583639228231,-7290.40781569125
-12.211597253653794,-11.947438875205291,-11.812848718794097,2.0761084868000603,2.0404011547719265,2.0626985153553723,-7291.587384569291
-12.164494599399976,-11.928022992153688,-11.77333623656907,2.003617225029188,2.1350261691491523,2.082589733848043,-7290.7941249567375
-12.15117103563869,-11.905190435109994,-11.902286949949856,2.052634861899031,2.178191757757378,2.09912964267417,-7294.516123985508
-12.275058313320832,-11.90746780374311,-11.852224612926022,2.0156708046062826,2.12075594404169,2.050883031127336,-7292.534239563822
-12.118767010491977,-11.767794164724261,-11.803430376280069,2.0581671798788546,2.068881594641132,2.0206649308756752,-7292.683158896635
-12.117136733326928,-11.854938613715174,-11.738418256372642,2.0402510433790266,2.116661923317274,2.0205912035612834,-7291.182109985207
-12.186949189249669,-11.800054517708105,-11.781993880295731,2.038740671804448,2.065754195778569,2.0488755464733464,-7290.041343017288
-12.143746404135001,-11.93474580070818,-11.771025740561475,2.0563494194424647,2.104711485333933,2.071152783090837,-7289.48604228687
-12.203337979119306,-11.837916798975987,-11.743841987634934,1.9898319692856925,2.1344577870488433,2.1196211133995773,-7292.114870940503
-12.204331761680026,-11.71126747047371,-11.796128280970617,2.019329924953471,2.1108281014704517,2.090060982336859,-7292.803838811066
-12.138912042018077,-11.885902149106233,-11.740360611898762,2.0248332482677167,2.0673679596376364,2.1098556286364776,-7289.864337864538
-12.206887256892898,-11.800752981712716,-11.79811202320583,2.0001318067339753,2.0368436071338394,2.076055372371626,-7292.0578732853455
-12.211337872076161,-11.87643600313776,-11.721294815645303,2.0154663150377967,2.0574923535127088,2.149121412871539,-7291.95844801759
-12.053578891068334,-11.883371360558902,-11.71534571177562,2.0701755225764114,2.128213295275334,2.0670666839238567,-7292.645744407408
-12.274507240266942,-11.93658784571266,-11.725738921891137,2.048665012294095,2.064320629497705,2.091946308791413,-7291.3766658857485
-12.232575138018719,-11.923090057335168,-11.602624129850414,2.0070811304129093,2.0557370596284312,2.042669189432138,-7294.853161644082
-12.05514504317466,-11.905317450274756,-11.715874872969351,2.0882857135582413,2.1082854626357417,2.0739641186063857,-7292.773214567785
-12.231604383489737,-11.83668182010796,-11.698837938204724,2.097211027773525,2.068319409368484,2.114086274060682,-7291.971359912925
-12.231774629412707,-11.996110585586292,-11.793291865842,2.0268550668769096,2.083667520716323,2.026403837002579,-7292.599662649879
-12.17415614248486,-12.036707403303906,-11.74184276990601,2.0660323492703196,2.1363048112101075,2.1312703888529994,-7294.429116932278
-11.99902074513331,-11.854948456113203,-11.800523902801352,2.082081189575623,2.093365613945069,2.0358468882816547,-7295.7084284550865
-12.131653117132045,-11.901868000490026,-11.764445935515658,2.044325522658081,2.0984743715172183,2.025940608159048,-7290.304489492275
-12.271463118651301,-12.045166676804994,-11.684402492919027,2.086854762128347,2.1109490117027634,2.0284299302510274,-7297.137646744633
-12.152929905693336,-11.979784804444133,-11.777202505346402,1.9970803048083783,2.095120159717284,2.1418269466803346,-7293.122286340747
-12.203842557141241,-11.866508264950623,-11.774701501970805,2.027223969075049,2.1153965460837756,2.0638135429902116,-7289.220269814787
-12.129392403696798,-11.909342318582269,-11.818111872560056,2.037878037889478,2.121611299086749,2.019584959539946,-7291.466619688403
-12.161113669128731,-11.800620191836897,-11.83836010618807,2.0053839776801463,2.1569781406921895,2.025697418078848,-7293.884603772069
-12.214559908419487,-11.86505561700553,-11.758502156078737,2.024134531380855,2.0841044565644866,2.083424230515383,-7289.0928749785635
-12.143502987655248,-11.882010613090808,-11.65007517163466,2.033213414393133,2.0606599034879576,2.120429272824908,-7291.69461252649
-12.25970510189614,-11.83809904433676,-11.77082902734643,2.0572353881654237,2.079254042038304,2.090929801936696,-7290.10703996388
-12.161755751575628,-11.9416750422008,-11.740058518210573,2.004696615645231,2.0831682262511473,2.16214581329588,-7292.993957809713
-12.215132725960625,-11.859843825076778,-11.921845867230694,2.0873482011812654,2.07217826416338,2.120988019965282,-7293.625650559076
-12.175241924935584,-11.85314956732632,-11.773003697833024,2.058064291198482,2.0839565718215836,2.048071413938974,-7289.151747962235
-12.113209928385297,-11.978918781590798,-11.75596566646928,2.0390098494752613,2.0993638544868802,2.0134893617364655,-7292.769317838602
-12.167744222326567,-11.925749802269744,-11.75279854329704,2.0217392674733388,2.0614165262787703,2.044485964284972,-7290.186682212002
-12.208144367219028,-11.885310247954367,-11.75601823105557,2.035460231125887,2.061755718161162,2.0956305565588123,-7289.31886282537
-12.156741572331589,-11.86892366388455,-11.763666018880954,2.0291745199354185,2.0567759149018445,2.0654011686100215,-7289.417042954317
-12.159169377028318,-11.89897751462785,-11.755554234983473,2.0603415538545207,2.072737029757794,2.101388197619647,-7289.253817014425
-12.21277570671893,-11.800612077037911,-11.73606686706499,2.0117397688470473,2.0605621597371844,2.0940272458226916,-7290.776603686871
-12.198548971165954,-11.92392549788384,-11.700760120869123,2.0407869851088,2.0567215764227553,2.0849771423465726,-7290.1253137926215
-12.19221731787325,-11.864370876587765,-11.788647926669213,2.06517963507245,2.075869933976426,2.0495107982794445,-7289.350635334303
-12.058022231245697,-11.847391378768789,-11.70124231445469,2.064608009830416,2.093787995469742,2.088727598027764,-7292.0264775969445
-12.189320416339232,-11.813614030639119,-11.684424810268474,2.0511475527807326,2.006870448389624,2.0578689792136746,-7293.570244115363
-12.186071137860171,-11.72202689146219,-11.809304510598308,2.00114542989731,2.087977435225619,2.098378879874965,-7293.091142467034
-12.176145511887464,-11.864862994419166,-11.673408890875399,1.993796340003769,2.090663286444143,2.0994404721061635,-7291.337158792328
-12.105336998237345,-11.817167886748704,-11.774455807637175,2.0444278094833215,2.139270784172507,2.113588295209987,-7291.470797382771
-12.195598237989438,-12.038146768043823,-11.749635311345266,2.0533568973396843,2.1395541799853475,2.1152722143112745,-7293.848603847564
-12.142503551575164,-11.938237396425134,-11.800543265069189,2.0096098601302304,2.1647204555106527,2.1088153312127265,-7292.829900379528
-12.188489010039397,-11.88787303810957,-11.648741732911418,2.0385663923902073,2.1364966272221952,2.075246864723667,-7291.323636251341
-12.22475575952539,-11.768654371925436,-11.770787116852238,2.054906547735305,2.081970636550094,2.14854556081965,-7292.445979935934
-12.184790877908691,-11.82620816931883,-11.830349631129446,1.9987381972805718,2.0675733648731884,2.0671780303229133,-7290.889685071247
-12.249301199605608,-11.790323652877273,-11.85037203721524,2.0941534652895686,2.0939776668098156,2.0888470303392714,-7292.521702676173
-12.260680819294409,-11.889957672000417,-11.761477443050174,2.0526377845759325,2.144280219399799,2.0907304383325136,-7291.098525173509
-12.130576316486264,-11.779287919139932,-11.738717275538932,2.073285558591544,2.113913410532383,2.084290452909785,-7290.947533027786
-12.100722659907836,-11.925448007044588,-11.848255249134867,2.047543095027558,2.0234824028556986,2.078591581667956,-7293.0227303682095
-12.201818879677418,-11.997191347291011,-11.798827554977931,2.073842910489508,2.104974208905748,2.0695628420485215,-7291.424146416851
-12.261054626791212,-11.830996006004314,-11.601836452031737,2.0476346837975448,2.1119832518113966,2.13914941908746,-7294.904463790697
-12.282598750222215,-11.924566689793481,-11.754420698772206,2.0834973201180906,2.097625481980885,2.039653282415071,-7292.232398680582
-12.151853648860955,-11.850016396660044,-11.74460306574823,1.9810871748418937,2.1227121730629914,2.122678657412914,-7292.3858731040955
-12.237192204110913,-11.859436987483981,-11.739317546748739,2.073557878988974,2.07189258690066,2.0816014590937812,-7289.894116474088
-12.102094325577804,-11.80349172494381,-11.702623316955215,2.0863771902730432,2.077545102740046,2.1199273613259377,-7292.459340847465
-12.18147131383263,-11.976331136680562,-11.772661903747826,2.050709986930743,2.1025300361871895,2.0732378776078804,-7290.104546729194
-12.155206251306684,-11.839321615545957,-11.619743611999668,1.9966688826923669,2.128233124217654,2.0788263214806952,-7293.483605818794
-12.151006432851569,-11.934149308270518,-11.825751006496661,2.0326705081129774,2.0278634619657385,2.0593376732889594,-7291.775042191081
-12.033948824213542,-11.823600799905533,-11.702735174589346,2.0529664135529986,2.0537690755182596,2.030295913983103,-7294.818176667646
-12.198140048708064,-12.001761799101134,-11.666310152065313,2.0562871689294457,2.0957996106375933,2.1017758455446254,-7292.467851788422
-12.221074148707983,-11.903185599800105,-11.736520973630805,2.0041360014876064,2.0960342877658014,2.0481204327134828,-7290.462711367073
-12.1938317846531,-11.86965858249947,-11.739584062829822,2.072845455584335,2.068720463063342,2.149962414886621,-7291.346839100946
-12.159038880494196,-11.923034168030785,-11.694905168650951,2.087375079274967,2.121871508365572,2.033004182838485,-7291.912296116324
-12.2403355948567,-11.868810678896901,-11.865411512502284,2.020927612685233,2.0910982751858262,2.1512617870635973,-7292.794199781001
-12.061556714514744,-11.85840047844881,-11.78479106786799,2.0302422772798945,2.1634082847939053,2.051810261440345,-7293.732846025022
-12.210026761087944,-11.912970969503563,-11.740530295517203,2.146680521486109,2.0932824913334525,2.1031303763052356,-7294.412662551487
-12.183477324109267,-11.738717626725014,-11.806357755411804,2.0420366809509245,2.041600488002089,2.063884380644316,-7292.530609698813
-12.153702146815764,-11.889819257783625,-11.763248088845932,2.03868510716273,2.015228541014533,2.069240148222109,-7291.489995900208
-12.240597881422149,-11.875561484187601,-11.807984844863213,2.006664384055354,2.071214422087817,2.051707518705227,-7290.763866271585
-12.23832041432573,-11.933425886569173,-11.751321915074296,1.9893177150613095,2.0446085366553635,2.1114308210593817,-7292.924844549659
-12.147397015605138,-11.992421079284721,-11.728965973517376,2.083519948835229,2.0627306011584787,2.104475621344144,-7292.354994163681
-12.256698296156076,-11.833045595194703,-11.855269210843135,2.055518794203152,2.1359172740429226,2.0643366778053047,-7291.8656622802955
-12.152080137802372,-11.987820514504913,-11.717999362775652,2.0260060435879814,2.0572439923400387,2.0754417584336533,-7291.59918132391
-12.105697247477213,-11.803180375793495,-11.801913718261641,2.071867019053316,2.1096608600316227,2.109354977427306,-7291.249688549349
-12.113499602874157,-11.841701624741924,-11.702570297096594,2.040110375686351,2.028494526462791,2.1361670896495113,-7293.159851207785
-12.26072377508766,-11.861282687372704,-11.877451651875695,1.9893106756618504,2.088438216813805,2.0886487200217525,-7293.173462405726
-12.1877889742455,-11.786161164459818,-11.842603753208728,2.0279853681846345,2.0581875145415576,2.141405690918401,-7292.536850063779
-12.22245188840107,-11.831933987420163,-11.790425339430541,2.057078005079248,2.1045830031787567,2.0831434536645115,-7289.378593327012
-12.112716925426945,-11.87127575163761,-11.62018225659024,2.070635019084412,2.1213391663821164,2.0635465238170414,-7292.961171968904
-12.165976778801838,-11.857600347307093,-11.83505804048965,2.003721171153137,2.0929017837247534,2.1062746352725084,-7290.47401784901
